game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
0,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00017145898891612887,0.025402457045856863,1.558718081055717e-05,0.0023093142768960784,0,11,0,347,0,45,0.0,3.0,3,
1,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00017383298836648464,0.02575924911070615,1.5802998942407694e-05,0.0023417499191551046,0,11,0,347,0,45,0.0,3.0,3,
2,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00017775304149836302,0.025740834011230618,1.6159367408942092e-05,0.0023400758192027834,0,11,0,347,0,45,0.0,3.0,3,
3,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00016954203601926565,0.02586691500619054,1.5412912365387786e-05,0.0023515377278355036,0,11,0,347,0,45,0.0,3.0,3,
4,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00020412405137903988,0.02592699893284589,1.855673194354908e-05,0.00235699990298599,0,11,0,347,0,45,0.0,3.0,3,
5,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.0001769560039974749,0.02591629102244042,1.60869094543159e-05,0.0023560264565854927,0,11,0,347,0,45,0.0,3.0,3,
6,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.0001792909752111882,0.025583668990293518,1.629917956465347e-05,0.0023257880900266832,0,11,0,347,0,45,0.0,3.0,3,
7,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00016487803077325225,0.02563558501424268,1.4988911888477476e-05,0.002330507728567516,0,11,0,347,0,45,0.0,3.0,3,
8,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00016208394663408399,0.025712374015711248,1.473490423946218e-05,0.0023374885468828406,0,11,0,347,0,45,0.0,3.0,3,
9,qlearning,minimax_h2,A,B,1,B,9,39,-30,22,11,11,0.00016712603974156082,0.026073247921885923,1.5193276340141892e-05,0.002370295265625993,0,11,0,347,0,45,0.0,3.0,3,
