game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
0,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14079875106108375,0.1946666219155304,0.00563195004244335,0.007786664876621216,25,25,670,757,100,121,3.0,3.0,3,
1,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.1404759559663944,0.19442145893117413,0.0056190382386557755,0.007776858357246965,25,25,670,757,100,121,3.0,3.0,3,
2,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14163212504354306,0.1948384581191931,0.005665285001741722,0.007793538324767724,25,25,670,757,100,121,3.0,3.0,3,
3,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14213941601337865,0.19619608100038022,0.005685576640535146,0.00784784324001521,25,25,670,757,100,121,3.0,3.0,3,
4,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14170241795363836,0.19544808109640144,0.005668096718145534,0.007817923243856058,25,25,670,757,100,121,3.0,3.0,3,
5,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14063978794729337,0.19463162406464107,0.005625591517891735,0.007785264962585643,25,25,670,757,100,121,3.0,3.0,3,
6,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.15086449900991283,0.20339691994013265,0.006034579960396513,0.008135876797605307,25,25,670,757,100,121,3.0,3.0,3,
7,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14089095895178616,0.19528920704033226,0.005635638358071447,0.0078115682816132905,25,25,670,757,100,121,3.0,3.0,3,
8,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.14143512400914915,0.1971639170369599,0.005657404960365966,0.007886556681478396,25,25,670,757,100,121,3.0,3.0,3,
9,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.16181624913588166,0.21190203994046897,0.006472649965435267,0.008476081597618758,25,25,670,757,100,121,3.0,3.0,3,
10,minimax_h3,minimax_h4,A,B,0,A,32,16,16,50,25,25,0.1409897089470178,0.19499599997652695,0.005639588357880711,0.007799839999061078,25,25,670,757,100,121,3.0,3.0,3,
