game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
0,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00021287400159053504,0.015445458004251122,2.660925019881688e-05,0.0019306822505313903,0,8,0,189,0,31,0.0,3.0,3,
1,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00017783301882445812,0.015085956983966753,2.2229127353057265e-05,0.0018857446229958441,0,8,0,189,0,31,0.0,3.0,3,
2,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00016637498629279435,0.016356876032659784,2.0796873286599293e-05,0.002044609504082473,0,8,0,189,0,31,0.0,3.0,3,
3,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.0001738729770295322,0.01507437601685524,2.1734122128691524e-05,0.001884297002106905,0,8,0,189,0,31,0.0,3.0,3,
4,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00029695997363887727,0.016028250014642254,3.711999670485966e-05,0.0020035312518302817,0,8,0,189,0,31,0.0,3.0,3,
5,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015404095756821334,0.014931459998479113,1.9255119696026668e-05,0.0018664324998098891,0,8,0,189,0,31,0.0,3.0,3,
6,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.0001775839482434094,0.01529041602043435,2.2197993530426174e-05,0.0019113020025542937,0,8,0,189,0,31,0.0,3.0,3,
7,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015312506002373993,0.014797750016441569,1.9140632502967492e-05,0.001849718752055196,0,8,0,189,0,31,0.0,3.0,3,
8,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015875103417783976,0.015010708011686802,1.984387927222997e-05,0.0018763385014608502,0,8,0,189,0,31,0.0,3.0,3,
9,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00023162501747719944,0.0151154599734582,2.895312718464993e-05,0.001889432496682275,0,8,0,189,0,31,0.0,3.0,3,
10,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015674997121095657,0.015008917020168155,1.959374640136957e-05,0.0018761146275210194,0,8,0,189,0,31,0.0,3.0,3,
11,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015770806930959225,0.015091084031155333,1.971350866369903e-05,0.0018863855038944166,0,8,0,189,0,31,0.0,3.0,3,
12,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015703999088145792,0.014959083026042208,1.962999886018224e-05,0.001869885378255276,0,8,0,189,0,31,0.0,3.0,3,
13,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015091401292011142,0.014958833053242415,1.8864251615013927e-05,0.001869854131655302,0,8,0,189,0,31,0.0,3.0,3,
14,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00017087400192394853,0.015194125036941841,2.1359250240493566e-05,0.0018992656296177302,0,8,0,189,0,31,0.0,3.0,3,
15,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015183398500084877,0.01496908298577182,1.8979248125106096e-05,0.0018711353732214775,0,8,0,189,0,31,0.0,3.0,3,
16,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.000167917984072119,0.014934626989997923,2.0989748009014875e-05,0.0018668283737497404,0,8,0,189,0,31,0.0,3.0,3,
17,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.0001529169676359743,0.01491412494215183,1.9114620954496786e-05,0.0018642656177689787,0,8,0,189,0,31,0.0,3.0,3,
18,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00016150198644027114,0.015232124977046624,2.0187748305033892e-05,0.001904015622130828,0,8,0,189,0,31,0.0,3.0,3,
19,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015350201283581555,0.01483916601864621,1.9187751604476944e-05,0.0018548957523307763,0,8,0,189,0,31,0.0,3.0,3,
20,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00016062500071711838,0.01512591599021107,2.0078125089639798e-05,0.0018907394987763837,0,8,0,189,0,31,0.0,3.0,3,
21,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00016166505520232022,0.014896040986059234,2.0208131900290027e-05,0.0018620051232574042,0,8,0,189,0,31,0.0,3.0,3,
22,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015746100689284503,0.015199377026874572,1.968262586160563e-05,0.0018999221283593215,0,8,0,189,0,31,0.0,3.0,3,
23,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00017241502064280212,0.015207957942038774,2.1551877580350265e-05,0.0019009947427548468,0,8,0,189,0,31,0.0,3.0,3,
24,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00017733097774907947,0.015450708015123382,2.2166372218634933e-05,0.0019313385018904228,0,8,0,189,0,31,0.0,3.0,3,
25,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015666699619032443,0.01524833295843564,1.9583374523790553e-05,0.001906041619804455,0,8,0,189,0,31,0.0,3.0,3,
26,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015479201101697981,0.014972583041526377,1.9349001377122477e-05,0.0018715728801907972,0,8,0,189,0,31,0.0,3.0,3,
27,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015866599278524518,0.015200083027593791,1.9833249098155648e-05,0.001900010378449224,0,8,0,189,0,31,0.0,3.0,3,
28,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00018370803445577621,0.015520583925535902,2.2963504306972027e-05,0.0019400729906919878,0,8,0,189,0,31,0.0,3.0,3,
29,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.0002024160057771951,0.014915292005753145,2.5302000722149387e-05,0.001864411500719143,0,8,0,189,0,31,0.0,3.0,3,
30,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00017733298591338098,0.015015166020020843,2.2166623239172623e-05,0.0018768957525026053,0,8,0,189,0,31,0.0,3.0,3,
31,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00016170801245607436,0.015043167950352654,2.0213501557009295e-05,0.0018803959937940817,0,8,0,189,0,31,0.0,3.0,3,
32,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00016170702292583883,0.015245332033373415,2.0213377865729854e-05,0.001905666504171677,0,8,0,189,0,31,0.0,3.0,3,
33,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015575200086459517,0.015162125957431272,1.9469000108074397e-05,0.001895265744678909,0,8,0,189,0,31,0.0,3.0,3,
34,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015504105249419808,0.015052876027766615,1.938013156177476e-05,0.001881609503470827,0,8,0,189,0,31,0.0,3.0,3,
35,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015629100380465388,0.015497624001000077,1.9536375475581735e-05,0.0019372030001250096,0,8,0,189,0,31,0.0,3.0,3,
36,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015154099673964083,0.015510500001255423,1.8942624592455104e-05,0.0019388125001569279,0,8,0,189,0,31,0.0,3.0,3,
37,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015450199134647846,0.015369706990895793,1.9312748918309808e-05,0.001921213373861974,0,8,0,189,0,31,0.0,3.0,3,
38,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00017399992793798447,0.01515987396123819,2.174999099224806e-05,0.0018949842451547738,0,8,0,189,0,31,0.0,3.0,3,
39,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015166704542934895,0.015192374965408817,1.8958380678668618e-05,0.0018990468706761021,0,8,0,189,0,31,0.0,3.0,3,
40,qlearning,minimax_h1,A,B,1,B,10,38,-28,16,8,8,0.00015949993394315243,0.01568091701483354,1.9937491742894053e-05,0.0019601146268541925,0,8,0,189,0,31,0.0,3.0,3,
