game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
56,random,minimax_h2,B,A,0,B,39,9,-30,23,12,11,0.03470595896942541,0.00012387504102662206,0.0028921632474521175,1.126136736605655e-05,12,0,356,0,61,0,3.0,0.0,3,
57,random,minimax_h2,B,A,0,B,30,18,-12,15,8,7,0.044053083984181285,0.00015266603440977633,0.005506635498022661,2.1809433487110903e-05,8,0,303,0,50,0,3.0,0.0,3,
58,random,minimax_h2,B,A,0,B,35,13,-22,25,13,12,0.03514974896097556,0.00011891502072103322,0.002703826843151966,9.909585060086101e-06,13,0,455,0,72,0,3.0,0.0,3,
59,random,minimax_h2,B,A,0,B,46,2,-44,34,17,17,0.05747583310585469,0.0002122080186381936,0.003380931359167923,1.2482824625776094e-05,17,0,613,0,104,0,3.0,0.0,3,
60,random,minimax_h2,B,A,0,B,42,6,-36,23,12,11,0.04149070897256024,0.0001189579488709569,0.003457559081046687,1.081435898826881e-05,12,0,372,0,56,0,3.0,0.0,3,
61,random,minimax_h2,B,A,0,B,32,16,-16,29,15,14,0.05796312401071191,0.00017095598741434515,0.0038642082673807938,1.221114195816751e-05,15,0,523,0,90,0,3.0,0.0,3,
62,random,minimax_h2,B,A,0,B,30,18,-12,15,8,7,0.021957750985166058,8.21679423097521e-05,0.0027447188731457572,1.1738277472821729e-05,8,0,232,0,38,0,3.0,0.0,3,
63,random,minimax_h2,B,A,0,B,44,4,-40,32,16,16,0.046401875937590376,0.00015370588516816497,0.0029001172460993985,9.60661782301031e-06,16,0,550,0,93,0,3.0,0.0,3,
64,random,minimax_h2,B,A,0,B,36,12,-24,22,11,11,0.024428790988167748,7.762698805890977e-05,0.0022207991807425224,7.056998914446343e-06,11,0,282,0,42,0,3.0,0.0,3,
65,random,minimax_h2,B,A,0,B,38,10,-28,34,17,17,0.04902370792115107,0.00018200298654846847,0.0028837475247735925,1.070605803226285e-05,17,0,451,0,72,0,3.0,0.0,3,
66,random,minimax_h2,B,A,0,B,48,0,-48,9,5,4,0.029152623988920823,4.716700641438365e-05,0.005830524797784164,1.1791751603595912e-05,5,0,191,0,29,0,3.0,0.0,3,
67,random,minimax_h2,B,A,0,B,48,0,-48,27,14,13,0.06165708292974159,0.00018437695689499378,0.004404077352124399,1.4182842838076445e-05,14,0,530,0,78,0,3.0,0.0,3,
68,random,minimax_h2,B,A,0,B,33,15,-18,23,12,11,0.0316898770397529,0.00010862399358302355,0.002640823086646075,9.874908507547595e-06,12,0,377,0,64,0,3.0,0.0,3,
69,random,minimax_h2,B,A,0,B,28,20,-8,10,5,5,0.0188970830058679,5.09590026922524e-05,0.0037794166011735795,1.0191800538450479e-05,5,0,171,0,24,0,3.0,0.0,3,
70,random,minimax_h2,B,A,0,B,43,5,-38,19,10,9,0.0503349989594426,0.00017116605886258185,0.00503349989594426,1.9018450984731317e-05,10,0,391,0,62,0,3.0,0.0,3,
71,random,minimax_h2,B,A,0,B,33,15,-18,28,14,14,0.049434417887823656,0.0001467919792048633,0.003531029849130261,1.048514137177595e-05,14,0,471,0,70,0,3.0,0.0,3,
72,random,minimax_h2,B,A,0,B,41,7,-34,40,20,20,0.05281679198378697,0.00017703903722576797,0.0026408395991893486,8.851951861288399e-06,20,0,721,0,124,0,3.0,0.0,3,
73,random,minimax_h2,B,A,0,B,46,2,-44,38,19,19,0.04278641892597079,0.00014595611719414592,0.00225191678557741,7.681900904955049e-06,19,0,535,0,84,0,3.0,0.0,3,
74,random,minimax_h2,B,A,0,B,42,6,-36,17,9,8,0.027987627021502703,7.033199653960764e-05,0.003109736335722523,8.791499567450956e-06,9,0,262,0,39,0,3.0,0.0,3,
75,random,minimax_h2,B,A,0,B,37,11,-26,19,10,9,0.02585370698943734,7.308396743610501e-05,0.002585370698943734,8.120440826233891e-06,10,0,314,0,52,0,3.0,0.0,3,
76,random,minimax_h2,B,A,0,B,38,10,-28,44,22,22,0.058793246978893876,0.00020912603940814734,0.002672420317222449,9.505729064006697e-06,22,0,609,0,95,0,3.0,0.0,3,
77,random,minimax_h2,B,A,0,B,31,17,-14,21,11,10,0.02799862399115227,9.008197230286896e-05,0.0025453294537411157,9.008197230286896e-06,11,0,337,0,59,0,3.0,0.0,3,
78,random,minimax_h2,B,A,0,B,34,14,-20,9,5,4,0.019992665998870507,4.1251012589782476e-05,0.003998533199774101,1.0312753147445619e-05,5,0,182,0,26,0,3.0,0.0,3,
79,random,minimax_h2,B,A,0,B,33,15,-18,23,12,11,0.02444716400350444,8.429188164882362e-05,0.002037263666958703,7.662898331711238e-06,12,0,291,0,41,0,3.0,0.0,3,
80,random,minimax_h2,B,A,0,B,30,18,-12,11,6,5,0.01732762504252605,4.254202940501273e-05,0.0028879375070876754,8.508405881002545e-06,6,0,152,0,20,0,3.0,0.0,3,
81,random,minimax_h2,B,A,0,B,29,19,-10,20,10,10,0.03864587502903305,0.00012083494220860302,0.003864587502903305,1.2083494220860303e-05,10,0,301,0,47,0,3.0,0.0,3,
82,random,minimax_h2,B,A,0,B,30,18,-12,17,9,8,0.022317332040984184,8.075000368990004e-05,0.0024797035601093536,1.0093750461237505e-05,9,0,237,0,36,0,3.0,0.0,3,
83,random,minimax_h2,B,A,0,B,35,13,-22,46,23,23,0.06905033395742066,0.000262831017607823,0.003002188432931333,1.1427435548166217e-05,23,0,772,0,128,0,3.0,0.0,3,
84,random,minimax_h2,B,A,0,B,36,12,-24,28,14,14,0.047348127991426736,0.0001659159897826612,0.003382009142244767,1.1851142127332942e-05,14,0,422,0,66,0,3.0,0.0,3,
85,random,minimax_h2,B,A,0,B,43,5,-38,29,15,14,0.04121008297079243,0.00013629294699057937,0.002747338864719495,9.735210499327098e-06,15,0,449,0,65,0,3.0,0.0,3,
86,random,minimax_h2,B,A,0,B,37,11,-26,34,17,17,0.025778253067983314,8.537500980310142e-05,0.0015163678275284303,5.022059400182436e-06,17,0,341,0,46,0,3.0,0.0,3,
87,random,minimax_h2,B,A,0,B,34,14,-20,22,11,11,0.024608458013972268,8.479200187139213e-05,0.0022371325467247516,7.708363806490194e-06,11,0,291,0,48,0,3.0,0.0,3,
88,random,minimax_h2,B,A,0,B,42,6,-36,41,21,20,0.0692336238862481,0.0002606659254524857,0.003296839232678481,1.3033296272624285e-05,21,0,750,0,121,0,3.0,0.0,3,
89,random,minimax_h2,B,A,0,B,41,7,-34,36,18,18,0.0514418359962292,0.00018550004460848868,0.002857879777568289,1.0305558033804926e-05,18,0,592,0,95,0,3.0,0.0,3,
90,random,minimax_h2,B,A,0,B,35,13,-22,34,17,17,0.05724783311598003,0.00021370602189563215,0.003367519595057649,1.257094246444895e-05,17,0,483,0,91,0,3.0,0.0,3,
91,random,minimax_h2,B,A,0,B,39,9,-30,18,9,9,0.02766754198819399,8.029505261220038e-05,0.0030741713320215545,8.921672512466708e-06,9,0,266,0,39,0,3.0,0.0,3,
92,random,minimax_h2,B,A,0,B,42,6,-36,27,14,13,0.043307792977429926,0.00013429104001261294,0.0030934137841021375,1.0330080000970225e-05,14,0,426,0,73,0,3.0,0.0,3,
93,random,minimax_h2,B,A,0,B,28,20,-8,16,8,8,0.02184420998673886,6.891795783303678e-05,0.0027305262483423576,8.614744729129598e-06,8,0,240,0,35,0,3.0,0.0,3,
94,random,minimax_h2,B,A,0,B,34,14,-20,9,5,4,0.02024604199687019,4.720798460766673e-05,0.004049208399374038,1.1801996151916683e-05,5,0,182,0,26,0,3.0,0.0,3,
95,random,minimax_h2,B,A,0,B,34,14,-20,21,11,10,0.04122624802403152,0.00013170694001019,0.003747840729457411,1.3170694001019e-05,11,0,346,0,59,0,3.0,0.0,3,
96,random,minimax_h2,B,A,0,B,32,16,-16,19,10,9,0.039876332972198725,0.00011041804100386798,0.003987633297219873,1.2268671222651998e-05,10,0,363,0,50,0,3.0,0.0,3,
97,random,minimax_h2,B,A,0,B,46,2,-44,25,13,12,0.055120330944191664,0.00020316705922596157,0.004240025457245513,1.693058826883013e-05,13,0,496,0,83,0,3.0,0.0,3,
98,random,minimax_h2,B,A,0,B,37,11,-26,21,11,10,0.026082125958055258,9.183300426229835e-05,0.0023711023598232055,9.183300426229834e-06,11,0,318,0,58,0,3.0,0.0,3,
99,random,minimax_h2,B,A,0,B,33,15,-18,23,12,11,0.04030370703549124,0.00010170892346650362,0.0033586422529576034,9.246265769682147e-06,12,0,460,0,78,0,3.0,0.0,3,
