game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
0,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07581633311929181,0.20720395597163588,0.0034461969599678096,0.009866855046268375,22,21,819,908,137,153,3.0,3.0,3,
1,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07539695900049992,0.20796454296214506,0.0034271345000227234,0.00990307347438786,22,21,819,908,137,153,3.0,3.0,3,
2,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07726304297102615,0.20867687711142935,0.003511956498683007,0.009936994148163302,22,21,819,908,137,153,3.0,3.0,3,
3,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07624766300432384,0.20822016897727735,0.003465802863832902,0.009915246141775112,22,21,819,908,137,153,3.0,3.0,3,
4,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.08554904189077206,0.22182874803547747,0.003888592813216912,0.010563273715975117,22,21,819,908,137,153,3.0,3.0,3,
5,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07760500302538276,0.21176754002226517,0.003527500137517398,0.010084168572488818,22,21,819,908,137,153,3.0,3.0,3,
6,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.08067162608494982,0.21661370605579577,0.0036668920947704464,0.010314938383609322,22,21,819,908,137,153,3.0,3.0,3,
7,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07705487601924688,0.21391108399257064,0.0035024943645112216,0.010186242094884316,22,21,819,908,137,153,3.0,3.0,3,
8,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07707996002864093,0.2107713779550977,0.0035036345467564056,0.01003673228357608,22,21,819,908,137,153,3.0,3.0,3,
9,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07647016402916051,0.22210641502169892,0.0034759165467800235,0.010576495953414235,22,21,819,908,137,153,3.0,3.0,3,
10,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07574270901386626,0.20849058203748427,0.0034428504097211935,0.009928122954165917,22,21,819,908,137,153,3.0,3.0,3,
11,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07607916902634315,0.20876716589555144,0.0034581440466519616,0.009941293614073879,22,21,819,908,137,153,3.0,3.0,3,
12,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07644816595711745,0.2100012490118388,0.0034749166344144296,0.010000059476754228,22,21,819,908,137,153,3.0,3.0,3,
13,minimax_h1,minimax_h3,A,B,0,A,27,21,6,43,22,21,0.07721320498967543,0.2097872480226215,0.003509691135894338,0.009989868953458167,22,21,819,908,137,153,3.0,3.0,3,
