game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
0,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.060692583094350994,0.1768913729756605,0.0028901230044929044,0.00842339871312669,21,21,676,693,119,116,3.0,3.0,3,
1,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.061137085023801774,0.17578529097954743,0.0029112897630381796,0.008370728141883211,21,21,676,693,119,116,3.0,3.0,3,
2,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.060949167993385345,0.17730254301568493,0.0029023413330183496,0.008442978238842139,21,21,676,693,119,116,3.0,3.0,3,
3,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06063016495318152,0.17704417102504522,0.0028871507120562627,0.00843067481071644,21,21,676,693,119,116,3.0,3.0,3,
4,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06059662497136742,0.1837560019630473,0.0028855535700651152,0.008750285807764158,21,21,676,693,119,116,3.0,3.0,3,
5,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06117420599912293,0.17662329200538807,0.0029130574285296633,0.008410632952637527,21,21,676,693,119,116,3.0,3.0,3,
6,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06186237098881975,0.17754808402969502,0.0029458271899437975,0.008454670668080715,21,21,676,693,119,116,3.0,3.0,3,
7,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06151874992065132,0.17731433306471445,0.002929464281935777,0.008443539669748307,21,21,676,693,119,116,3.0,3.0,3,
8,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.061342877976130694,0.17656524805352092,0.002921089427434795,0.008407868954929568,21,21,676,693,119,116,3.0,3.0,3,
9,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.07260691709234379,0.18942329203127883,0.0034574722424925617,0.00902015676339423,21,21,676,693,119,116,3.0,3.0,3,
10,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06072716796188615,0.1766906641132664,0.0028917699029469596,0.008413841148250781,21,21,676,693,119,116,3.0,3.0,3,
11,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06108320999192074,0.17571895703440532,0.002908724285329559,0.00836756938259073,21,21,676,693,119,116,3.0,3.0,3,
12,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06096491395146586,0.17661179293645546,0.0029030911405459933,0.00841008537792645,21,21,676,693,119,116,3.0,3.0,3,
13,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06245012697763741,0.1867395009903703,0.0029738155703636863,0.008892357190017634,21,21,676,693,119,116,3.0,3.0,3,
