game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
65,random,minimax_h4,B,A,0,B,40,8,-32,35,18,17,0.161515959945973,0.00019458096357993782,0.00897310888588739,1.144593903411399e-05,18,0,648,0,97,0,3.0,0.0,3,
66,random,minimax_h4,B,A,0,B,48,0,-48,9,5,4,0.06946062494534999,4.887496470473707e-05,0.013892124989069998,1.2218741176184267e-05,5,0,177,0,30,0,3.0,0.0,3,
67,random,minimax_h4,B,A,0,B,46,2,-44,40,20,20,0.15329724704497494,0.00019362301100045443,0.007664862352248747,9.681150550022721e-06,20,0,499,0,68,0,3.0,0.0,3,
68,random,minimax_h4,B,A,0,B,37,11,-26,23,12,11,0.08896729303523898,0.00013179000234231353,0.007413941086269915,1.1980909303846685e-05,12,0,431,0,70,0,3.0,0.0,3,
69,random,minimax_h4,B,A,0,B,30,18,-12,13,7,6,0.05300087502109818,7.341700256802142e-05,0.007571553574442598,1.2236167094670236e-05,7,0,178,0,29,0,3.0,0.0,3,
70,random,minimax_h4,B,A,0,B,39,9,-30,24,12,12,0.16648879399872385,0.00019075203454121947,0.01387406616656032,1.5896002878434956e-05,12,0,465,0,66,0,3.0,0.0,3,
71,random,minimax_h4,B,A,0,B,44,4,-40,43,22,21,0.30688641805318184,0.0002774989989120513,0.013949382638780993,1.3214238043431015e-05,22,0,810,0,108,0,3.0,0.0,3,
72,random,minimax_h4,B,A,0,B,44,4,-40,31,16,15,0.09502999900723808,0.00010808405932039022,0.00593937493795238,7.205603954692681e-06,16,0,429,0,60,0,3.0,0.0,3,
73,random,minimax_h4,B,A,0,B,44,4,-40,30,15,15,0.11076487405807711,0.00018208398250862956,0.007384324937205141,1.213893216724197e-05,15,0,491,0,81,0,3.0,0.0,3,
74,random,minimax_h4,B,A,0,B,42,6,-36,31,16,15,0.10672816992155276,0.00014220704906620085,0.006670510620097048,9.480469937746724e-06,16,0,458,0,68,0,3.0,0.0,3,
75,random,minimax_h4,B,A,0,B,35,13,-22,27,14,13,0.09562391697545536,0.00012387297465465963,0.006830279783961097,9.52869035805074e-06,14,0,397,0,54,0,3.0,0.0,3,
76,random,minimax_h4,B,A,0,B,38,10,-28,26,13,13,0.14315487496787682,0.00019862200133502483,0.011011913459067447,1.5278615487309602e-05,13,0,396,0,62,0,3.0,0.0,3,
