game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
30,random,minimax_h3,A,B,1,B,11,37,-26,24,12,12,0.00018470696522854269,0.07435942100710236,1.5392247102378558e-05,0.00619661841725853,0,12,0,387,0,61,0.0,3.0,3,
31,random,minimax_h3,A,B,1,B,14,34,-20,30,15,15,0.00016679198597557843,0.05107241903897375,1.1119465731705229e-05,0.003404827935931583,0,15,0,380,0,67,0.0,3.0,3,
32,random,minimax_h3,A,B,1,B,14,34,-20,29,15,14,0.00016266503371298313,0.06994216702878475,1.0844335580865542e-05,0.0049958690734846255,0,14,0,486,0,77,0.0,3.0,3,
33,random,minimax_h3,A,B,1,B,17,31,-14,19,10,9,0.00012687299749813974,0.040917040983913466,1.2687299749813974e-05,0.0045463378871014965,0,9,0,259,0,43,0.0,3.0,3,
34,random,minimax_h3,A,B,1,B,9,39,-30,38,19,19,0.0003311270847916603,0.1394091250258498,1.7427741304824228e-05,0.007337322369781568,0,19,0,606,0,98,0.0,3.0,3,
35,random,minimax_h3,A,B,1,B,9,39,-30,40,20,20,0.00024666503304615617,0.10981320598511957,1.2333251652307808e-05,0.005490660299255978,0,20,0,684,0,109,0.0,3.0,3,
36,random,minimax_h3,A,B,1,B,6,42,-36,16,8,8,0.00013583400868810713,0.05712950098677538,1.697925108601339e-05,0.007141187623346923,0,8,0,229,0,40,0.0,3.0,3,
37,random,minimax_h3,A,B,1,B,7,41,-34,26,13,13,0.00019949901616200805,0.0879510399827268,1.534607816630831e-05,0.006765464614055907,0,13,0,427,0,67,0.0,3.0,3,
38,random,minimax_h3,A,B,1,B,15,33,-18,31,16,15,0.00020116797531954944,0.092257872922346,1.257299845747184e-05,0.006150524861489733,0,15,0,496,0,84,0.0,3.0,3,
39,random,minimax_h3,A,B,1,B,5,43,-38,32,16,16,0.00014024999109096825,0.04154154198477045,8.765624443185516e-06,0.002596346374048153,0,16,0,258,0,43,0.0,3.0,3,
40,random,minimax_h3,A,B,1,B,7,41,-34,16,8,8,0.00015600104234181345,0.06673491696710698,1.950013029272668e-05,0.008341864620888373,0,8,0,337,0,56,0.0,3.0,3,
41,random,minimax_h3,A,B,1,B,11,37,-26,20,10,10,0.00011775002349168062,0.04356383401318453,1.1775002349168062e-05,0.004356383401318453,0,10,0,277,0,45,0.0,3.0,3,
42,random,minimax_h3,A,B,1,B,16,32,-16,30,15,15,0.00017712594126351178,0.06585233099758625,1.1808396084234119e-05,0.0043901553998390835,0,15,0,458,0,79,0.0,3.0,3,
43,random,minimax_h3,A,B,1,B,12,36,-24,20,10,10,0.00016408396186307073,0.06333337599062361,1.640839618630707e-05,0.006333337599062361,0,10,0,300,0,50,0.0,3.0,3,
44,random,minimax_h3,A,B,1,B,11,37,-26,23,12,11,0.00017166603356599808,0.07880054105771706,1.4305502797166506e-05,0.007163685550701551,0,11,0,398,0,63,0.0,3.0,3,
45,random,minimax_h3,A,B,1,B,3,45,-42,14,7,7,0.0001481639628764242,0.07554129199706949,2.1166280410917742e-05,0.010791613142438499,0,7,0,248,0,39,0.0,3.0,3,
46,random,minimax_h3,A,B,1,B,15,33,-18,16,8,8,0.0001284160534851253,0.05809920700266957,1.6052006685640663e-05,0.007262400875333697,0,8,0,311,0,46,0.0,3.0,3,
47,random,minimax_h3,A,B,1,B,9,39,-30,32,16,16,0.0001719580905046314,0.07490529411006719,1.0747380656539463e-05,0.004681580881879199,0,16,0,517,0,88,0.0,3.0,3,
48,random,minimax_h3,A,B,1,B,11,37,-26,17,9,8,0.00013658200623467565,0.04469600098673254,1.5175778470519515e-05,0.005587000123341568,0,8,0,239,0,38,0.0,3.0,3,
49,random,minimax_h3,A,B,1,B,15,33,-18,25,13,12,0.0001852489949669689,0.08249737502774224,1.4249922689766838e-05,0.006874781252311853,0,12,0,437,0,74,0.0,3.0,3,
50,random,minimax_h3,B,A,0,B,30,18,-12,15,8,7,0.060020498000085354,9.56250005401671e-05,0.007502562250010669,1.3660714362881013e-05,8,0,273,0,39,0,3.0,0.0,3,
51,random,minimax_h3,B,A,0,B,45,3,-42,27,14,13,0.12489841599017382,0.00019028893439099193,0.008921315427869558,1.463761033776861e-05,14,0,516,0,85,0,3.0,0.0,3,
52,random,minimax_h3,B,A,0,B,40,8,-32,17,9,8,0.09303787699900568,0.00013979303184896708,0.010337541888778409,1.7474128981120884e-05,9,0,346,0,53,0,3.0,0.0,3,
53,random,minimax_h3,B,A,0,B,41,7,-34,15,8,7,0.05939341496559791,7.34560308046639e-05,0.007424176870699739,1.0493718686380557e-05,8,0,266,0,36,0,3.0,0.0,3,
54,random,minimax_h3,B,A,0,B,46,2,-44,29,15,14,0.13761437401990406,0.00023291399702429771,0.009174291601326937,1.6636714073164122e-05,15,0,585,0,92,0,3.0,0.0,3,
55,random,minimax_h3,B,A,0,B,34,14,-20,19,10,9,0.08693962599500082,0.00019920800696127117,0.008693962599500083,2.2134222995696797e-05,10,0,328,0,45,0,3.0,0.0,3,
56,random,minimax_h3,B,A,0,B,45,3,-42,23,12,11,0.06585145796998404,9.633501758798957e-05,0.00548762149749867,8.757728871635415e-06,12,0,354,0,54,0,3.0,0.0,3,
57,random,minimax_h3,B,A,0,B,38,10,-28,27,14,13,0.10860096014221199,0.00016987408162094653,0.007757211438729428,1.3067237047765117e-05,14,0,481,0,72,0,3.0,0.0,3,
58,random,minimax_h3,B,A,0,B,36,12,-24,37,19,18,0.07514850309235044,0.00014033104525879025,0.003955184373281602,7.796169181043902e-06,19,0,555,0,81,0,3.0,0.0,3,
59,random,minimax_h3,B,A,0,B,37,11,-26,28,14,14,0.16272125093382783,0.00021458303672261536,0.011622946495273416,1.53273597659011e-05,14,0,609,0,83,0,3.0,0.0,3,
60,random,minimax_h3,B,A,0,B,44,4,-40,32,16,16,0.12956125295022503,0.0001906689431052655,0.008097578309389064,1.1916808944079094e-05,16,0,686,0,105,0,3.0,0.0,3,
61,random,minimax_h3,B,A,0,B,44,4,-40,36,18,18,0.16386758495355025,0.0002458340604789555,0.00910375471964168,1.3657447804386417e-05,18,0,630,0,99,0,3.0,0.0,3,
62,random,minimax_h3,B,A,0,B,30,18,-12,26,13,13,0.05220154207199812,0.0001255800307262689,0.0040155032363075474,9.660002363559146e-06,13,0,324,0,57,0,3.0,0.0,3,
63,random,minimax_h3,B,A,0,B,37,11,-26,35,18,17,0.08924833501805551,0.00017387294792570174,0.004958240834336418,1.022782046621775e-05,18,0,558,0,85,0,3.0,0.0,3,
64,random,minimax_h3,B,A,0,B,31,17,-14,15,8,7,0.05898150097345933,8.712598355486989e-05,0.007372687621682417,1.2446569079267128e-05,8,0,301,0,46,0,3.0,0.0,3,
65,random,minimax_h3,B,A,0,B,38,10,-28,36,18,18,0.14372237591305748,0.00025879195891320705,0.007984576439614303,1.4377331050733725e-05,18,0,626,0,91,0,3.0,0.0,3,
66,random,minimax_h3,B,A,0,B,48,0,-48,9,5,4,0.05477162401075475,5.504104774445295e-05,0.01095432480215095,1.3760261936113238e-05,5,0,186,0,31,0,3.0,0.0,3,
67,random,minimax_h3,B,A,0,B,46,2,-44,40,20,20,0.11233950004680082,0.00019154188339598477,0.005616975002340041,9.577094169799239e-06,20,0,489,0,70,0,3.0,0.0,3,
68,random,minimax_h3,B,A,0,B,36,12,-24,15,8,7,0.052794708957662806,7.999895024113357e-05,0.006599338619707851,1.1428421463019081e-05,8,0,276,0,47,0,3.0,0.0,3,
69,random,minimax_h3,B,A,0,B,30,18,-12,13,7,6,0.03826687499531545,6.46670232526958e-05,0.005466696427902207,1.0777837208782634e-05,7,0,174,0,29,0,3.0,0.0,3,
70,random,minimax_h3,B,A,0,B,39,9,-30,24,12,12,0.1174793760292232,0.00019904397777281702,0.009789948002435267,1.658699814773475e-05,12,0,423,0,64,0,3.0,0.0,3,
71,random,minimax_h3,B,A,0,B,39,9,-30,29,15,14,0.1620770840672776,0.00023641702136956155,0.010805138937818507,1.6886930097825825e-05,15,0,547,0,80,0,3.0,0.0,3,
72,random,minimax_h3,B,A,0,B,40,8,-32,34,17,17,0.07691866499953903,0.00013987699639983475,0.004524627352914061,8.228058611754986e-06,17,0,461,0,71,0,3.0,0.0,3,
73,random,minimax_h3,B,A,0,B,37,11,-26,28,14,14,0.08571395804756321,0.00014574805391021073,0.006122425574825944,1.0410575279300766e-05,14,0,464,0,81,0,3.0,0.0,3,
74,random,minimax_h3,B,A,0,B,42,6,-36,31,16,15,0.0777608759526629,0.00014987503527663648,0.004860054747041431,9.991669018442433e-06,16,0,446,0,69,0,3.0,0.0,3,
75,random,minimax_h3,B,A,0,B,35,13,-22,27,14,13,0.06852357997559011,0.00012120811152271926,0.004894541426827865,9.32370088636302e-06,14,0,378,0,55,0,3.0,0.0,3,
76,random,minimax_h3,B,A,0,B,38,10,-28,26,13,13,0.1055254599195905,0.0001834171125665307,0.00811734307073773,1.41090086589639e-05,13,0,388,0,61,0,3.0,0.0,3,
77,random,minimax_h3,B,A,0,B,39,9,-30,37,19,18,0.08022142096888274,0.00013704298180527985,0.004222180050993829,7.613498989182214e-06,19,0,558,0,81,0,3.0,0.0,3,
78,random,minimax_h3,B,A,0,B,27,21,-6,18,9,9,0.07281724998028949,0.00010879198089241982,0.008090805553365499,1.2087997876935535e-05,9,0,364,0,54,0,3.0,0.0,3,
79,random,minimax_h3,B,A,0,B,34,14,-20,16,8,8,0.0488004999642726,8.766594692133367e-05,0.006100062495534075,1.0958243365166709e-05,8,0,249,0,40,0,3.0,0.0,3,
80,random,minimax_h3,B,A,0,B,30,18,-12,11,6,5,0.03681999898981303,4.716601688414812e-05,0.006136666498302172,9.433203376829625e-06,6,0,140,0,22,0,3.0,0.0,3,
81,random,minimax_h3,B,A,0,B,46,2,-44,27,14,13,0.16301620798185468,0.00026766600785776973,0.011644014855846763,2.0589692912136132e-05,14,0,613,0,99,0,3.0,0.0,3,
82,random,minimax_h3,B,A,0,B,33,15,-18,21,11,10,0.044375788973411545,0.00010462696081958711,0.004034162633946504,1.0462696081958711e-05,11,0,244,0,42,0,3.0,0.0,3,
83,random,minimax_h3,B,A,0,B,42,6,-36,24,12,12,0.07784979199641384,0.0001304990437347442,0.0064874826663678204,1.0874920311228683e-05,12,0,374,0,59,0,3.0,0.0,3,
84,random,minimax_h3,B,A,0,B,35,13,-22,21,11,10,0.1058256649703253,0.000171960040461272,0.0096205149973023,1.71960040461272e-05,11,0,403,0,58,0,3.0,0.0,3,
85,random,minimax_h3,B,A,0,B,43,5,-38,33,17,16,0.10383599795750342,0.00016020896146073937,0.006107999879853143,1.0013060091296211e-05,17,0,630,0,96,0,3.0,0.0,3,
86,random,minimax_h3,B,A,0,B,32,16,-16,29,15,14,0.0742087899998296,0.00010570703307166696,0.004947252666655307,7.550502362261925e-06,15,0,457,0,65,0,3.0,0.0,3,
87,random,minimax_h3,B,A,0,B,37,11,-26,25,13,12,0.07965079104178585,0.00011816699407063425,0.006126983926291219,9.847249505886188e-06,13,0,500,0,69,0,3.0,0.0,3,
88,random,minimax_h3,B,A,0,B,38,10,-28,28,14,14,0.12049666498205625,0.00020728996605612338,0.008606904641575446,1.4806426146865956e-05,14,0,539,0,84,0,3.0,0.0,3,
89,random,minimax_h3,B,A,0,B,41,7,-34,34,17,17,0.10811045591253787,0.00014591802028007805,0.006359438583090463,8.58341295765165e-06,17,0,590,0,87,0,3.0,0.0,3,
90,random,minimax_h3,B,A,0,B,46,2,-44,17,9,8,0.06978091603377834,0.00012183195212855935,0.00775343511486426,1.5228994016069919e-05,9,0,280,0,48,0,3.0,0.0,3,
91,random,minimax_h3,B,A,0,B,42,6,-36,17,9,8,0.059142291953321546,8.962597348727286e-05,0.006571365772591283,1.1203246685909107e-05,9,0,271,0,36,0,3.0,0.0,3,
92,random,minimax_h3,B,A,0,B,44,4,-40,30,15,15,0.08187416996224783,0.0001538750366307795,0.005458277997483189,1.02583357753853e-05,15,0,363,0,52,0,3.0,0.0,3,
93,random,minimax_h3,B,A,0,B,30,18,-12,17,9,8,0.04451783499098383,8.72919918037951e-05,0.004946426110109314,1.0911498975474387e-05,9,0,230,0,40,0,3.0,0.0,3,
94,random,minimax_h3,B,A,0,B,34,14,-20,27,14,13,0.0770612889318727,0.00012004305608570576,0.00550437778084805,9.234081237361981e-06,14,0,411,0,56,0,3.0,0.0,3,
95,random,minimax_h3,B,A,0,B,43,5,-38,15,8,7,0.10399396100547165,0.00013554198085330427,0.012999245125683956,1.9363140121900608e-05,8,0,319,0,49,0,3.0,0.0,3,
96,random,minimax_h3,B,A,0,B,46,2,-44,25,13,12,0.0975047099927906,0.00014679005835205317,0.007500362307137738,1.2232504862671098e-05,13,0,459,0,70,0,3.0,0.0,3,
97,random,minimax_h3,B,A,0,B,46,2,-44,32,16,16,0.13177200104109943,0.00023162600700743496,0.008235750065068714,1.4476625437964685e-05,16,0,566,0,84,0,3.0,0.0,3,
98,random,minimax_h3,B,A,0,B,29,19,-10,31,16,15,0.0811148319626227,0.00015854297089390457,0.005069676997663919,1.056953139292697e-05,16,0,517,0,84,0,3.0,0.0,3,
99,random,minimax_h3,B,A,0,B,38,10,-28,27,14,13,0.059868836047826335,9.453995153307915e-05,0.004276345431987595,7.272303964083011e-06,14,0,374,0,60,0,3.0,0.0,3,
