game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
25,random,minimax_h2,A,B,1,B,4,44,-40,26,13,13,0.0001724160392768681,0.044190124986926094,1.3262772252066778e-05,0.0033992403836096995,0,13,0,465,0,76,0.0,3.0,3,0.0
26,random,minimax_h2,A,B,1,B,20,28,-8,43,22,21,0.00024416710948571563,0.035898997011827305,1.1098504976623438e-05,0.0017094760481822526,0,21,0,491,0,87,0.0,3.0,3,0.0
27,random,minimax_h2,A,B,1,B,10,38,-28,12,6,6,0.0001355840067844838,0.03255641701980494,2.2597334464080632e-05,0.005426069503300823,0,6,0,202,0,35,0.0,3.0,3,0.0
28,random,minimax_h2,A,B,1,B,11,37,-26,20,10,10,0.0002429169835522771,0.03744279401144013,2.429169835522771e-05,0.0037442794011440126,0,10,0,324,0,59,0.0,3.0,3,0.0
29,random,minimax_h2,A,B,1,B,7,41,-34,10,5,5,0.00011924997670575976,0.025837373948888853,2.3849995341151952e-05,0.005167474789777771,0,5,0,205,0,33,0.0,3.0,3,0.0
30,random,minimax_h2,A,B,1,B,9,39,-30,19,10,9,0.0001320409937761724,0.026805793022504076,1.320409937761724e-05,0.0029784214469448975,0,9,0,242,0,41,0.0,3.0,3,0.0
31,random,minimax_h2,A,B,1,B,13,35,-22,33,17,16,0.00019670600886456668,0.04093270801240578,1.1570941697915687e-05,0.0025582942507753614,0,16,0,565,0,88,0.0,3.0,3,0.0
32,random,minimax_h2,A,B,1,B,14,34,-20,24,12,12,0.0001337080029770732,0.018695500009926036,1.1142333581422767e-05,0.001557958334160503,0,12,0,299,0,47,0.0,3.0,3,0.0
33,random,minimax_h2,A,B,1,B,16,32,-16,26,13,13,0.00015124998753890395,0.022021666081855074,1.1634614426069535e-05,0.0016939743139888518,0,13,0,340,0,54,0.0,3.0,3,0.0
34,random,minimax_h2,A,B,1,B,9,39,-30,29,15,14,0.00024166805087588727,0.053171209059655666,1.6111203391725817e-05,0.003797943504261119,0,14,0,515,0,87,0.0,3.0,3,0.0
35,random,minimax_h2,A,B,1,B,12,36,-24,31,16,15,0.00016558196512050927,0.03060620801988989,1.034887282003183e-05,0.0020404138679926596,0,15,0,390,0,59,0.0,3.0,3,0.0
36,random,minimax_h2,A,B,1,B,13,35,-22,11,6,5,0.00011920896940864623,0.029994124022778124,1.9868161568107705e-05,0.005998824804555625,0,5,0,210,0,32,0.0,3.0,3,0.0
37,random,minimax_h2,A,B,1,B,7,41,-34,28,14,14,0.00017329203546978533,0.040009624004596844,1.2378002533556095e-05,0.002857830286042632,0,14,0,401,0,58,0.0,3.0,3,0.0
38,random,minimax_h2,A,B,1,B,19,29,-10,28,14,14,0.00017983090947382152,0.03972150103072636,1.2845064962415823e-05,0.0028372500736233114,0,14,0,473,0,88,0.0,3.0,3,0.0
39,random,minimax_h2,A,B,1,B,5,43,-38,32,16,16,0.0001548730069771409,0.019468958023935556,9.679562936071306e-06,0.0012168098764959723,0,16,0,257,0,43,0.0,3.0,3,0.0
40,random,minimax_h2,A,B,1,B,9,39,-30,18,9,9,0.00013879200560040772,0.02665845598676242,1.5421333955600858e-05,0.0029620506651958246,0,9,0,340,0,51,0.0,3.0,3,0.0
41,random,minimax_h2,A,B,1,B,11,37,-26,20,10,10,0.00014299704344011843,0.02828412497183308,1.4299704344011843e-05,0.002828412497183308,0,10,0,270,0,45,0.0,3.0,3,0.0
42,random,minimax_h2,A,B,1,B,9,39,-30,30,15,15,0.000638459954643622,0.0660985839786008,4.256399697624147e-05,0.004406572265240053,0,15,0,480,0,84,0.0,3.0,3,0.0
43,random,minimax_h2,A,B,1,B,4,44,-40,41,21,20,0.00021437605028040707,0.06108291499549523,1.020838334668605e-05,0.0030541457497747617,0,20,0,652,0,101,0.0,3.0,3,0.0
44,random,minimax_h2,A,B,1,B,17,31,-14,19,10,9,0.00013883199426345527,0.029904832015745342,1.3883199426345526e-05,0.0033227591128605935,0,9,0,332,0,44,0.0,3.0,3,0.0
45,random,minimax_h2,A,B,1,B,9,39,-30,19,10,9,0.00018049898790195584,0.03896295701269992,1.8049898790195586e-05,0.004329217445855547,0,9,0,325,0,59,0.0,3.0,3,0.0
46,random,minimax_h2,A,B,1,B,11,37,-26,26,13,13,0.00015987595543265343,0.03133433303446509,1.2298150417896417e-05,0.0024103333103434686,0,13,0,440,0,74,0.0,3.0,3,0.0
47,random,minimax_h2,A,B,1,B,12,36,-24,18,9,9,0.00010587600991129875,0.018340707960305735,1.1764001101255417e-05,0.0020378564400339704,0,9,0,259,0,41,0.0,3.0,3,0.0
48,random,minimax_h2,A,B,1,B,15,33,-18,20,10,10,0.00011945806909352541,0.020616625901311636,1.194580690935254e-05,0.0020616625901311637,0,10,0,282,0,47,0.0,3.0,3,0.0
49,random,minimax_h2,A,B,1,B,9,39,-30,30,15,15,0.00015295797493308783,0.03233646004809998,1.0197198328872521e-05,0.0021557640032066655,0,15,0,423,0,65,0.0,3.0,3,0.0
50,random,minimax_h2,B,A,0,B,37,11,-26,18,9,9,0.024380667047807947,7.054200978018343e-05,0.002708963005311994,7.838001086687049e-06,9,0,277,0,47,0,3.0,0.0,3,0.0
51,random,minimax_h2,B,A,0,B,39,9,-30,26,13,13,0.04192833197885193,0.0001524599501863122,0.003225256306065533,1.1727688475870169e-05,13,0,357,0,58,0,3.0,0.0,3,0.0
52,random,minimax_h2,B,A,0,B,35,13,-22,22,11,11,0.04260979307582602,0.00014979206025600433,0.00387361755234782,1.3617460023273122e-05,11,0,364,0,59,0,3.0,0.0,3,0.0
53,random,minimax_h2,B,A,0,B,42,6,-36,21,11,10,0.03565116599202156,9.874903480522335e-05,0.0032410150901837783,9.874903480522334e-06,11,0,378,0,60,0,3.0,0.0,3,0.0
54,random,minimax_h2,B,A,0,B,44,4,-40,27,14,13,0.06158437597332522,0.00021520903101190925,0.004398883998094659,1.655454084706994e-05,14,0,524,0,84,0,3.0,0.0,3,0.0
55,random,minimax_h2,B,A,0,B,35,13,-22,19,10,9,0.02498453904991038,7.741505396552384e-05,0.002498453904991038,8.601672662835983e-06,10,0,281,0,41,0,3.0,0.0,3,0.0
56,random,minimax_h2,B,A,0,B,39,9,-30,23,12,11,0.0347305879695341,0.00012387597234919667,0.0028942156641278416,1.1261452031745153e-05,12,0,356,0,61,0,3.0,0.0,3,0.0
57,random,minimax_h2,B,A,0,B,30,18,-12,15,8,7,0.042987583961803466,0.00016571005107834935,0.005373447995225433,2.367286443976419e-05,8,0,303,0,50,0,3.0,0.0,3,0.0
58,random,minimax_h2,B,A,0,B,35,13,-22,25,13,12,0.0347436650772579,0.0001126249844674021,0.002672589621327531,9.385415372283509e-06,13,0,455,0,72,0,3.0,0.0,3,0.0
59,random,minimax_h2,B,A,0,B,46,2,-44,34,17,17,0.058061750984052196,0.00020287506049498916,0.0034153971167089525,1.1933827087940539e-05,17,0,613,0,104,0,3.0,0.0,3,0.0
60,random,minimax_h2,B,A,0,B,42,6,-36,23,12,11,0.042353251978056505,0.00011699990136548877,0.003529437664838042,1.0636354669589888e-05,12,0,372,0,56,0,3.0,0.0,3,0.0
61,random,minimax_h2,B,A,0,B,32,16,-16,29,15,14,0.05991554196225479,0.00018024988821707666,0.003994369464150319,1.2874992015505476e-05,15,0,523,0,90,0,3.0,0.0,3,0.0
62,random,minimax_h2,B,A,0,B,30,18,-12,15,8,7,0.021112832939252257,8.708404493518174e-05,0.002639104117406532,1.2440577847883105e-05,8,0,232,0,38,0,3.0,0.0,3,0.0
63,random,minimax_h2,B,A,0,B,44,4,-40,32,16,16,0.04618191497866064,0.0001539580407552421,0.00288636968616629,9.622377547202632e-06,16,0,550,0,93,0,3.0,0.0,3,0.0
64,random,minimax_h2,B,A,0,B,36,12,-24,22,11,11,0.024359291943255812,7.895895396359265e-05,0.0022144810857505286,7.178086723962968e-06,11,0,282,0,42,0,3.0,0.0,3,0.0
65,random,minimax_h2,B,A,0,B,38,10,-28,34,17,17,0.049108001054264605,0.00018841895507648587,0.0028887059443685062,1.1083467945675639e-05,17,0,451,0,72,0,3.0,0.0,3,0.0
66,random,minimax_h2,B,A,0,B,48,0,-48,9,5,4,0.034403708996251225,6.158303585834801e-05,0.006880741799250245,1.5395758964587003e-05,5,0,191,0,29,0,3.0,0.0,3,0.0
67,random,minimax_h2,B,A,0,B,48,0,-48,27,14,13,0.0671950829855632,0.00019816897111013532,0.004799648784683086,1.5243767008471947e-05,14,0,530,0,78,0,3.0,0.0,3,0.0
68,random,minimax_h2,B,A,0,B,33,15,-18,23,12,11,0.0313209559826646,0.00010716696851886809,0.00261007966522205,9.742451683533462e-06,12,0,377,0,64,0,3.0,0.0,3,0.0
69,random,minimax_h2,B,A,0,B,28,20,-8,10,5,5,0.018224583007395267,4.854099825024605e-05,0.0036449166014790534,9.70819965004921e-06,5,0,171,0,24,0,3.0,0.0,3,0.0
70,random,minimax_h2,B,A,0,B,43,5,-38,19,10,9,0.050432999996701255,0.00016533304005861282,0.0050432999996701255,1.8370337784290314e-05,10,0,391,0,62,0,3.0,0.0,3,0.0
71,random,minimax_h2,B,A,0,B,33,15,-18,28,14,14,0.04887678904924542,0.0001560419623274356,0.003491199217803244,1.1145854451959686e-05,14,0,471,0,70,0,3.0,0.0,3,0.0
72,random,minimax_h2,B,A,0,B,41,7,-34,40,20,20,0.05332937289495021,0.0001770419767126441,0.0026664686447475106,8.852098835632205e-06,20,0,721,0,124,0,3.0,0.0,3,0.0
73,random,minimax_h2,B,A,0,B,46,2,-44,38,19,19,0.04296079199411906,0.0001528740394860506,0.0022610943154799507,8.04600207821319e-06,19,0,535,0,84,0,3.0,0.0,3,0.0
74,random,minimax_h2,B,A,0,B,42,6,-36,17,9,8,0.02758850101963617,6.858300184831023e-05,0.0030653890021817964,8.572875231038779e-06,9,0,262,0,39,0,3.0,0.0,3,0.0
75,random,minimax_h2,B,A,0,B,37,11,-26,19,10,9,0.026105750032002106,7.728999480605125e-05,0.0026105750032002105,8.58777720067236e-06,10,0,314,0,52,0,3.0,0.0,3,0.0
76,random,minimax_h2,B,A,0,B,38,10,-28,44,22,22,0.05874646003940143,0.00021091997041366994,0.00267029363815461,9.587271382439543e-06,22,0,609,0,95,0,3.0,0.0,3,0.0
77,random,minimax_h2,B,A,0,B,31,17,-14,21,11,10,0.02745925198541954,8.616701234132051e-05,0.00249629563503814,8.61670123413205e-06,11,0,337,0,59,0,3.0,0.0,3,0.0
78,random,minimax_h2,B,A,0,B,34,14,-20,9,5,4,0.0206938759656623,5.1289942348375916e-05,0.0041387751931324605,1.2822485587093979e-05,5,0,182,0,26,0,3.0,0.0,3,0.0
79,random,minimax_h2,B,A,0,B,33,15,-18,23,12,11,0.0238852949696593,8.975103264674544e-05,0.0019904412474716082,8.159184786067767e-06,12,0,291,0,41,0,3.0,0.0,3,0.0
80,random,minimax_h2,B,A,0,B,30,18,-12,11,6,5,0.017755624023266137,4.416797310113907e-05,0.002959270670544356,8.833594620227814e-06,6,0,152,0,20,0,3.0,0.0,3,0.0
81,random,minimax_h2,B,A,0,B,29,19,-10,20,10,10,0.03874366593663581,0.00011391701991669834,0.0038743665936635807,1.1391701991669834e-05,10,0,301,0,47,0,3.0,0.0,3,0.0
82,random,minimax_h2,B,A,0,B,30,18,-12,17,9,8,0.021446794009534642,7.937598275020719e-05,0.0023829771121705156,9.921997843775898e-06,9,0,237,0,36,0,3.0,0.0,3,0.0
83,random,minimax_h2,B,A,0,B,35,13,-22,46,23,23,0.06684321101056412,0.0002740419877227396,0.002906226565676701,1.191486903142346e-05,23,0,772,0,128,0,3.0,0.0,3,0.0
84,random,minimax_h2,B,A,0,B,36,12,-24,28,14,14,0.046321166068082675,0.0001556250499561429,0.0033086547191487625,1.111607499686735e-05,14,0,422,0,66,0,3.0,0.0,3,0.0
85,random,minimax_h2,B,A,0,B,43,5,-38,29,15,14,0.04010608504177071,0.00012471002992242575,0.002673739002784714,8.907859280173267e-06,15,0,449,0,65,0,3.0,0.0,3,0.0
86,random,minimax_h2,B,A,0,B,37,11,-26,34,17,17,0.025859794026473537,8.37059342302382e-05,0.0015211643544984434,4.9238784841316584e-06,17,0,341,0,46,0,3.0,0.0,3,0.0
87,random,minimax_h2,B,A,0,B,34,14,-20,22,11,11,0.02457841791328974,8.204096229746938e-05,0.0022344016284808854,7.4582692997699436e-06,11,0,291,0,48,0,3.0,0.0,3,0.0
88,random,minimax_h2,B,A,0,B,42,6,-36,41,21,20,0.06992145904223435,0.00024791801115497947,0.003329593287725445,1.2395900557748974e-05,21,0,750,0,121,0,3.0,0.0,3,0.0
89,random,minimax_h2,B,A,0,B,41,7,-34,36,18,18,0.05404191807610914,0.00018928907229565084,0.0030023287820060635,1.0516059571980602e-05,18,0,592,0,95,0,3.0,0.0,3,0.0
90,random,minimax_h2,B,A,0,B,35,13,-22,34,17,17,0.057280961016658694,0.00019820797024294734,0.00336946829509757,1.1659292367232197e-05,17,0,483,0,91,0,3.0,0.0,3,0.0
91,random,minimax_h2,B,A,0,B,39,9,-30,18,9,9,0.028528833005111665,8.983400766737759e-05,0.003169870333901296,9.9815564074864e-06,9,0,266,0,39,0,3.0,0.0,3,0.0
92,random,minimax_h2,B,A,0,B,42,6,-36,27,14,13,0.043885042949113995,0.00014220894081518054,0.0031346459249367137,1.0939149293475426e-05,14,0,426,0,73,0,3.0,0.0,3,0.0
93,random,minimax_h2,B,A,0,B,28,20,-8,16,8,8,0.021800623973831534,6.841603317297995e-05,0.002725077996728942,8.552004146622494e-06,8,0,240,0,35,0,3.0,0.0,3,0.0
94,random,minimax_h2,B,A,0,B,34,14,-20,9,5,4,0.02043900001444854,4.591699689626694e-05,0.0040878000028897075,1.1479249224066734e-05,5,0,182,0,26,0,3.0,0.0,3,0.0
95,random,minimax_h2,B,A,0,B,34,14,-20,21,11,10,0.04146766598569229,0.00013579000369645655,0.0037697878168811176,1.3579000369645656e-05,11,0,346,0,59,0,3.0,0.0,3,0.0
96,random,minimax_h2,B,A,0,B,32,16,-16,19,10,9,0.04097433702554554,0.00011050098692066967,0.004097433702554554,1.2277887435629964e-05,10,0,363,0,50,0,3.0,0.0,3,0.0
97,random,minimax_h2,B,A,0,B,46,2,-44,25,13,12,0.054998665931634605,0.00021075207041576505,0.004230666610125739,1.756267253464709e-05,13,0,496,0,83,0,3.0,0.0,3,0.0
98,random,minimax_h2,B,A,0,B,37,11,-26,21,11,10,0.025976293021813035,9.337597293779254e-05,0.002361481183801185,9.337597293779255e-06,11,0,318,0,58,0,3.0,0.0,3,0.0
99,random,minimax_h2,B,A,0,B,33,15,-18,23,12,11,0.03971587409614585,0.00010129204019904137,0.003309656174678821,9.208367290821942e-06,12,0,460,0,78,0,3.0,0.0,3,0.0
