game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
19,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05924745698575862,0.17087779205758125,0.002821307475512315,0.008137037717027678,21,21,676,693,119,116,3.0,3.0,3,0.0
20,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.0650562520022504,0.17257966805482283,0.003097916762011924,0.00821807943118204,21,21,676,693,119,116,3.0,3.0,3,0.0
21,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05935829391819425,0.1720453770540189,0.0028265854246759168,0.008192637002572329,21,21,676,693,119,116,3.0,3.0,3,0.0
22,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05972458407632075,0.17228229099418968,0.002844027813158131,0.008203918618770937,21,21,676,693,119,116,3.0,3.0,3,0.0
23,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05846758291590959,0.17159612494288012,0.002784170615043314,0.008171244044899054,21,21,676,693,119,116,3.0,3.0,3,0.0
24,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.060021041019354016,0.17110303993104026,0.0028581448104454295,0.008147763806240013,21,21,676,693,119,116,3.0,3.0,3,0.0
25,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06032441899878904,0.1725247499998659,0.0028725913808947162,0.008215464285707899,21,21,676,693,119,116,3.0,3.0,3,0.0
26,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05936142202699557,0.17058979198918678,0.002826734382237884,0.008123323428056514,21,21,676,693,119,116,3.0,3.0,3,0.0
27,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05899245792534202,0.1721365820558276,0.0028091646631115247,0.008196980097896553,21,21,676,693,119,116,3.0,3.0,3,0.0
28,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.05906617103028111,0.17453208196093328,0.002812674810965767,0.008311051521949204,21,21,676,693,119,116,3.0,3.0,3,0.0
29,minimax_h2,minimax_h4,A,B,0,A,33,15,18,42,21,21,0.06026749801822007,0.17343683299259283,0.0028698808580104795,0.008258896809171088,21,21,676,693,119,116,3.0,3.0,3,0.0
30,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29916050101746805,0.07641158407204784,0.017597676530439296,0.004494799063061638,17,17,785,563,123,107,3.0,3.0,3,0.0
31,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2909250819066074,0.07445475002168678,0.017113240112153375,0.004379691177746281,17,17,785,563,123,107,3.0,3.0,3,0.0
32,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29032241596723907,0.0745338769920636,0.017077789174543473,0.004384345705415506,17,17,785,563,123,107,3.0,3.0,3,0.0
33,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.30665270893950947,0.07912075001513585,0.018038394643500558,0.004654161765596227,17,17,785,563,123,107,3.0,3.0,3,0.0
34,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2882690459373407,0.0737347059766762,0.01695700270219651,0.004337335645686835,17,17,785,563,123,107,3.0,3.0,3,0.0
35,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.3097858339897357,0.0842985019844491,0.018222696117043274,0.0049587354108499475,17,17,785,563,123,107,3.0,3.0,3,0.0
36,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2874255390779581,0.07268166897119954,0.016907384651644593,0.004275392292423502,17,17,785,563,123,107,3.0,3.0,3,0.0
37,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29157579006277956,0.07919558204594068,0.017151517062516445,0.004658563649761216,17,17,785,563,123,107,3.0,3.0,3,0.0
38,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29667695896932855,0.0789386660035234,0.017451585821725207,0.004643450941383729,17,17,785,563,123,107,3.0,3.0,3,0.0
39,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2886626660183538,0.07291675099986605,0.016980156824609044,0.004289220647050944,17,17,785,563,123,107,3.0,3.0,3,0.0
40,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29121850203955546,0.07490587199572474,0.01713050011997385,0.004406227764454396,17,17,785,563,123,107,3.0,3.0,3,0.0
41,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2882465840084478,0.07315917103551328,0.016955681412261638,0.00430348064914784,17,17,785,563,123,107,3.0,3.0,3,0.0
42,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29126291890861467,0.0743155829841271,0.017133112876977333,0.004371504881419241,17,17,785,563,123,107,3.0,3.0,3,0.0
43,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.3081006650754716,0.07933278993004933,0.018123568533851272,0.004666634701767608,17,17,785,563,123,107,3.0,3.0,3,0.0
44,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2877912069670856,0.07354916902841069,0.016928894527475622,0.00432642170755357,17,17,785,563,123,107,3.0,3.0,3,0.0
45,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.39384200001950376,0.08866279406356625,0.023167176471735516,0.005215458474327426,17,17,785,563,123,107,3.0,3.0,3,0.0
46,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.3491107080481015,0.07899241702398285,0.0205359240028295,0.0046466127661166385,17,17,785,563,123,107,3.0,3.0,3,0.0
47,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2922441279515624,0.07407950007473119,0.01719083105597426,0.004357617651454776,17,17,785,563,123,107,3.0,3.0,3,0.0
48,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2929235430492554,0.07344220791128464,0.0172307966499562,0.004320129877134391,17,17,785,563,123,107,3.0,3.0,3,0.0
49,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2916234560252633,0.0735340400133282,0.017154320942662546,0.004325531765489894,17,17,785,563,123,107,3.0,3.0,3,0.0
50,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29344449905329384,0.07412946200929582,0.01726144112078199,0.004360556588782107,17,17,785,563,123,107,3.0,3.0,3,0.0
51,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.3032596250413917,0.09108479000860825,0.017838801473023042,0.005357928824035779,17,17,785,563,123,107,3.0,3.0,3,0.0
52,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.30808995992993005,0.08156000103917904,0.01812293881940765,0.004797647119951709,17,17,785,563,123,107,3.0,3.0,3,0.0
53,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2906507480656728,0.0736054580193013,0.01709710282739252,0.004329732824664782,17,17,785,563,123,107,3.0,3.0,3,0.0
54,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29453708391520195,0.07325475092511624,0.01732571081854129,0.004309102995595073,17,17,785,563,123,107,3.0,3.0,3,0.0
55,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.2908697499660775,0.07474812399595976,0.017109985292122206,0.004396948470350574,17,17,785,563,123,107,3.0,3.0,3,0.0
56,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.33116637892089784,0.07699575100559741,0.01948037523064105,0.004529161823858672,17,17,785,563,123,107,3.0,3.0,3,0.0
57,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29055137507384643,0.07369349998771213,0.017091257357285086,0.004334911763983066,17,17,785,563,123,107,3.0,3.0,3,0.0
58,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29151428904151544,0.07360004098154604,0.017147899355383262,0.004329414175385062,17,17,785,563,123,107,3.0,3.0,3,0.0
59,minimax_h2,minimax_h4,B,A,0,B,25,23,-2,34,17,17,0.29038679104996845,0.07331383603741415,0.01708157594411579,0.004312578590436126,17,17,785,563,123,107,3.0,3.0,3,0.0
