game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
0,random,minimax_h4,A,B,1,B,3,45,-42,18,9,9,0.00021041696891188622,0.1168379170121625,2.3379663212431802e-05,0.012981990779129168,0,9,0,369,0,52,0.0,3.0,3,0.0
1,random,minimax_h4,A,B,1,B,9,39,-30,24,12,12,0.0001434170117136091,0.07829449899145402,1.1951417642800758e-05,0.006524541582621168,0,12,0,315,0,47,0.0,3.0,3,0.0
2,random,minimax_h4,A,B,1,B,16,32,-16,26,13,13,0.00017758397734723985,0.07624416603357531,1.366030594978768e-05,0.005864935848736563,0,13,0,347,0,58,0.0,3.0,3,0.0
3,random,minimax_h4,A,B,1,B,10,38,-28,28,14,14,0.00018521002493798733,0.1252812510356307,1.3229287495570524e-05,0.008948660788259335,0,14,0,538,0,78,0.0,3.0,3,0.0
4,random,minimax_h4,A,B,1,B,18,30,-12,27,14,13,0.00030095595866441727,0.24758175006718375,2.1496854190315518e-05,0.01904475000516798,0,13,0,634,0,95,0.0,3.0,3,0.0
5,random,minimax_h4,A,B,1,B,4,44,-40,31,16,15,0.00018575202557258308,0.10496108210645616,1.1609501598286442e-05,0.006997405473763744,0,15,0,430,0,69,0.0,3.0,3,0.0
6,random,minimax_h4,A,B,1,B,15,33,-18,22,11,11,0.00013325101463124156,0.08245225096470676,1.2113728602840142e-05,0.007495659178609706,0,11,0,326,0,46,0.0,3.0,3,0.0
7,random,minimax_h4,A,B,1,B,10,38,-28,16,8,8,0.00016924901865422726,0.07655420797527768,2.1156127331778407e-05,0.00956927599690971,0,8,0,287,0,47,0.0,3.0,3,0.0
8,random,minimax_h4,A,B,1,B,7,41,-34,16,8,8,0.0001770419767126441,0.11282745801145211,2.2130247089080513e-05,0.014103432251431514,0,8,0,347,0,50,0.0,3.0,3,0.0
9,random,minimax_h4,A,B,1,B,13,35,-22,16,8,8,0.0001572910405229777,0.07079433297622018,1.9661380065372214e-05,0.008849291622027522,0,8,0,277,0,45,0.0,3.0,3,0.0
10,random,minimax_h4,A,B,1,B,9,39,-30,27,14,13,0.0001847489911597222,0.09187200001906604,1.319635651140873e-05,0.007067076924543541,0,13,0,430,0,78,0.0,3.0,3,0.0
11,random,minimax_h4,A,B,1,B,15,33,-18,28,14,14,0.0002121669822372496,0.11869287394802086,1.515478444551783e-05,0.008478062424858632,0,14,0,527,0,76,0.0,3.0,3,0.0
12,random,minimax_h4,A,B,1,B,9,39,-30,24,12,12,0.00019220903050154448,0.163016670034267,1.601741920846204e-05,0.013584722502855584,0,12,0,481,0,63,0.0,3.0,3,0.0
13,random,minimax_h4,A,B,1,B,7,41,-34,16,8,8,0.00013229201431386173,0.07418354105902836,1.6536501789232716e-05,0.009272942632378545,0,8,0,240,0,33,0.0,3.0,3,0.0
14,random,minimax_h4,A,B,1,B,16,32,-16,16,8,8,0.00011949904728680849,0.049436750006861985,1.4937380910851061e-05,0.006179593750857748,0,8,0,222,0,37,0.0,3.0,3,0.0
15,random,minimax_h4,A,B,1,B,14,34,-20,34,17,17,0.0002865850692614913,0.19661854204605334,1.6857945250675958e-05,0.011565796590944314,0,17,0,631,0,92,0.0,3.0,3,0.0
16,random,minimax_h4,A,B,1,B,19,29,-10,22,11,11,0.00015008402988314629,0.06612758405390196,1.3644002716649663e-05,0.0060115985503547235,0,11,0,262,0,44,0.0,3.0,3,0.0
17,random,minimax_h4,A,B,1,B,4,44,-40,16,8,8,0.00015716697089374065,0.10764324796036817,1.9645871361717582e-05,0.013455405995046021,0,8,0,249,0,35,0.0,3.0,3,0.0
18,random,minimax_h4,A,B,1,B,20,28,-8,38,19,19,0.00017291688709519804,0.07620366802439094,9.100888794484107e-06,0.004010719369704786,0,19,0,436,0,69,0.0,3.0,3,0.0
19,random,minimax_h4,A,B,1,B,5,43,-38,20,10,10,0.0001603339915163815,0.0984118330234196,1.603339915163815e-05,0.00984118330234196,0,10,0,374,0,52,0.0,3.0,3,0.0
20,random,minimax_h4,A,B,1,B,20,28,-8,19,10,9,0.00016608292935416102,0.0709769589593634,1.6608292935416102e-05,0.0078863287732626,0,9,0,262,0,39,0.0,3.0,3,0.0
21,random,minimax_h4,A,B,1,B,7,41,-34,18,9,9,0.0001650429330766201,0.12006187706720084,1.8338103675180013e-05,0.013340208563022316,0,9,0,360,0,58,0.0,3.0,3,0.0
22,random,minimax_h4,A,B,1,B,0,48,-48,28,14,14,0.00016474994481541216,0.12169287394499406,1.176785320110087e-05,0.008692348138928148,0,14,0,455,0,69,0.0,3.0,3,0.0
23,random,minimax_h4,A,B,1,B,22,26,-4,24,12,12,0.00018179198377765715,0.09485474901157431,1.5149331981471429e-05,0.007904562417631192,0,12,0,456,0,71,0.0,3.0,3,0.0
24,random,minimax_h4,A,B,1,B,3,45,-42,20,10,10,0.00014649904915131629,0.1047138319700025,1.464990491513163e-05,0.01047138319700025,0,10,0,381,0,49,0.0,3.0,3,0.0
25,random,minimax_h4,A,B,1,B,4,44,-40,29,15,14,0.00017904394189827144,0.11603987499256618,1.1936262793218095e-05,0.008288562499469012,0,14,0,402,0,51,0.0,3.0,3,0.0
26,random,minimax_h4,A,B,1,B,16,32,-16,12,6,6,0.00011541697313077748,0.05542162599158473,1.9236162188462913e-05,0.009236937665264122,0,6,0,199,0,30,0.0,3.0,3,0.0
27,random,minimax_h4,A,B,1,B,4,44,-40,20,10,10,0.00014341500354930758,0.10006533298292197,1.4341500354930759e-05,0.010006533298292198,0,10,0,372,0,54,0.0,3.0,3,0.0
28,random,minimax_h4,A,B,1,B,11,37,-26,20,10,10,0.00016454103752039373,0.09207883494673297,1.645410375203937e-05,0.009207883494673297,0,10,0,341,0,56,0.0,3.0,3,0.0
29,random,minimax_h4,A,B,1,B,7,41,-34,10,5,5,0.00011474901111796498,0.06992100097704679,2.2949802223592995e-05,0.013984200195409358,0,5,0,210,0,31,0.0,3.0,3,0.0
30,random,minimax_h4,A,B,1,B,11,37,-26,24,12,12,0.00024179203319363296,0.11221891801687889,2.0149336099469412e-05,0.009351576501406575,0,12,0,401,0,63,0.0,3.0,3,0.0
31,random,minimax_h4,A,B,1,B,17,31,-14,20,10,10,0.00016720799612812698,0.09081629096181132,1.67207996128127e-05,0.009081629096181132,0,10,0,319,0,51,0.0,3.0,3,0.0
32,random,minimax_h4,A,B,1,B,13,35,-22,27,14,13,0.0001367080258205533,0.06599449794157408,9.764858987182379e-06,0.005076499841659545,0,13,0,433,0,61,0.0,3.0,3,0.0
33,random,minimax_h4,A,B,1,B,14,34,-20,18,9,9,0.00015750093734823167,0.05086975096492097,1.750010414980352e-05,0.005652194551657885,0,9,0,264,0,45,0.0,3.0,3,0.0
34,random,minimax_h4,A,B,1,B,13,35,-22,23,12,11,0.00021224794909358025,0.12613899799180217,1.7687329091131687e-05,0.011467181635618379,0,11,0,425,0,63,0.0,3.0,3,0.0
35,random,minimax_h4,A,B,1,B,11,37,-26,42,21,21,0.00025462498888373375,0.12826787398080342,1.2124999470653988e-05,0.006107993999085877,0,21,0,645,0,105,0.0,3.0,3,0.0
36,random,minimax_h4,A,B,1,B,8,40,-32,18,9,9,0.00016229003085754812,0.10454358404967934,1.8032225650838678e-05,0.011615953783297705,0,9,0,348,0,52,0.0,3.0,3,0.0
37,random,minimax_h4,A,B,1,B,9,39,-30,41,21,20,0.0002541659923736006,0.13702833402203396,1.2103142493980981e-05,0.006851416701101698,0,20,0,627,0,89,0.0,3.0,3,0.0
38,random,minimax_h4,A,B,1,B,13,35,-22,26,13,13,0.00017116498202085495,0.08081270902766846,1.3166537078527304e-05,0.006216362232897574,0,13,0,383,0,66,0.0,3.0,3,0.0
39,random,minimax_h4,A,B,1,B,5,43,-38,32,16,16,0.00013804101035930216,0.05382966698380187,8.627563147456385e-06,0.003364354186487617,0,16,0,255,0,44,0.0,3.0,3,0.0
40,random,minimax_h4,A,B,1,B,9,39,-30,21,11,10,0.00010112495510838926,0.05824954004492611,9.193177737126296e-06,0.0058249540044926105,0,10,0,286,0,42,0.0,3.0,3,0.0
41,random,minimax_h4,A,B,1,B,11,37,-26,20,10,10,0.00011512500350363553,0.05251099998713471,1.1512500350363553e-05,0.005251099998713471,0,10,0,266,0,39,0.0,3.0,3,0.0
42,random,minimax_h4,A,B,1,B,23,25,-2,21,11,10,0.00021529299556277692,0.0866403769759927,1.9572090505706992e-05,0.00866403769759927,0,10,0,327,0,44,0.0,3.0,3,0.0
43,random,minimax_h4,A,B,1,B,12,36,-24,20,10,10,0.00015912498929537833,0.08806908299447969,1.5912498929537834e-05,0.008806908299447969,0,10,0,315,0,47,0.0,3.0,3,0.0
44,random,minimax_h4,A,B,1,B,20,28,-8,36,18,18,0.00022703991271555424,0.1254132899630349,1.2613328484197458e-05,0.006967404997946384,0,18,0,525,0,82,0.0,3.0,3,0.0
