game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
25,minimax_h1,minimax_h2,A,B,0,A,34,14,20,26,13,13,0.033600126014789566,0.029610413941554725,0.002584625078060736,0.0022777241493503633,13,13,324,319,50,51,3.0,3.0,3,0.0
26,minimax_h1,minimax_h2,A,B,0,A,34,14,20,26,13,13,0.04344983404735103,0.03804300000774674,0.0033422949267193102,0.0029263846159805185,13,13,324,319,50,51,3.0,3.0,3,0.0
27,minimax_h1,minimax_h2,A,B,0,A,34,14,20,26,13,13,0.03460278990678489,0.03028408600948751,0.002661753069752684,0.0023295450776528856,13,13,324,319,50,51,3.0,3.0,3,0.0
28,minimax_h1,minimax_h2,A,B,0,A,34,14,20,26,13,13,0.0416524610191118,0.06183137698099017,0.0032040354630086,0.004756259767768474,13,13,324,319,50,51,3.0,3.0,3,0.0
29,minimax_h1,minimax_h2,A,B,0,A,34,14,20,26,13,13,0.03519508402678184,0.029955873964354396,0.0027073141559062954,0.0023042979972580304,13,13,324,319,50,51,3.0,3.0,3,0.0
30,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.044547501020133495,0.026641416974598542,0.0034267308477025768,0.0022201180812165453,13,12,401,335,66,62,3.0,3.0,3,0.0
31,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04451141701429151,0.026663542055757716,0.0034239551549455007,0.00222196183797981,13,12,401,335,66,62,3.0,3.0,3,0.0
32,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04480174902710132,0.026778416999150068,0.0034462883867001017,0.0022315347499291724,13,12,401,335,66,62,3.0,3.0,3,0.0
33,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04480962600791827,0.02686004198039882,0.003446894308301405,0.0022383368316999017,13,12,401,335,66,62,3.0,3.0,3,0.0
34,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04459787596715614,0.026679833041271195,0.0034306058436273956,0.0022233194201059328,13,12,401,335,66,62,3.0,3.0,3,0.0
35,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.044191834022058174,0.026548747933702543,0.0033993718478506287,0.0022123956611418785,13,12,401,335,66,62,3.0,3.0,3,0.0
36,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.0449513339844998,0.02661624999018386,0.0034577949218845996,0.0022180208325153217,13,12,401,335,66,62,3.0,3.0,3,0.0
37,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.049432914005592465,0.030858666024869308,0.003802531846584036,0.0025715555020724423,13,12,401,335,66,62,3.0,3.0,3,0.0
38,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04475237298174761,0.0265705399797298,0.0034424902293652008,0.0022142116649774835,13,12,401,335,66,62,3.0,3.0,3,0.0
39,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04441112800850533,0.026726292009698227,0.0034162406160388715,0.0022271910008081854,13,12,401,335,66,62,3.0,3.0,3,0.0
40,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.044322126952465624,0.026794708013767377,0.0034093943809588943,0.002232892334480615,13,12,401,335,66,62,3.0,3.0,3,0.0
41,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.0448163760593161,0.026880126009928063,0.0034474135430243155,0.0022400105008273385,13,12,401,335,66,62,3.0,3.0,3,0.0
42,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04509904401493259,0.02730187601991929,0.003469157231917891,0.0022751563349932744,13,12,401,335,66,62,3.0,3.0,3,0.0
43,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04499145798035897,0.026964749005855992,0.0034608813831045362,0.002247062417154666,13,12,401,335,66,62,3.0,3.0,3,0.0
44,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.044812959036789834,0.026961791008943692,0.0034471506951376796,0.002246815917411974,13,12,401,335,66,62,3.0,3.0,3,0.0
45,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04453275096602738,0.0262359979969915,0.0034255962281559524,0.002186333166415958,13,12,401,335,66,62,3.0,3.0,3,0.0
46,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04474512400338426,0.026377000991487876,0.0034419326156449434,0.002198083415957323,13,12,401,335,66,62,3.0,3.0,3,0.0
47,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.044868834025692195,0.026610082015395164,0.003451448771207092,0.002217506834616264,13,12,401,335,66,62,3.0,3.0,3,0.0
48,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04446054404252209,0.026451125013409182,0.003420041849424776,0.0022042604177840985,13,12,401,335,66,62,3.0,3.0,3,0.0
49,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.044706835033139214,0.026431874983245507,0.003438987310241478,0.0022026562486037924,13,12,401,335,66,62,3.0,3.0,3,0.0
50,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04465808402164839,0.02710291903349571,0.0034352372324344916,0.0022585765861246423,13,12,401,335,66,62,3.0,3.0,3,0.0
51,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04549425101140514,0.026808582042576745,0.003499557770108088,0.002234048503548062,13,12,401,335,66,62,3.0,3.0,3,0.0
52,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.046078204963123426,0.02767049998510629,0.003544477304855648,0.0023058749987588576,13,12,401,335,66,62,3.0,3.0,3,0.0
53,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04446479197940789,0.027124497981276363,0.003420368613800607,0.00226037483177303,13,12,401,335,66,62,3.0,3.0,3,0.0
54,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04501591497682966,0.026272165996488184,0.0034627626905253586,0.002189347166374015,13,12,401,335,66,62,3.0,3.0,3,0.0
55,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04502691706875339,0.026991917082341388,0.0034636090052887225,0.002249326423528449,13,12,401,335,66,62,3.0,3.0,3,0.0
56,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.05019291694043204,0.02822870697127655,0.0038609936108024647,0.0023523922476063794,13,12,401,335,66,62,3.0,3.0,3,0.0
57,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04513204100658186,0.026573874056339264,0.0034716954620447583,0.0022144895046949387,13,12,401,335,66,62,3.0,3.0,3,0.0
58,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04439866394386627,0.026626582955941558,0.0034152818418358667,0.00221888191299513,13,12,401,335,66,62,3.0,3.0,3,0.0
59,minimax_h1,minimax_h2,B,A,0,B,32,16,-16,25,13,12,0.04459120996762067,0.02640666498336941,0.003430093074432359,0.002200555415280784,13,12,401,335,66,62,3.0,3.0,3,0.0
