game_index,agent_a,agent_b,p0_agent,p1_agent,winner_player,winner_agent,p0_store,p1_store,store_margin_for_a,plies,p0_move_count,p1_move_count,p0_total_time_s,p1_total_time_s,p0_avg_time_s,p1_avg_time_s,p0_minimax_move_count,p1_minimax_move_count,p0_minimax_nodes,p1_minimax_nodes,p0_minimax_cutoffs,p1_minimax_cutoffs,p0_minimax_depth_completed_avg,p1_minimax_depth_completed_avg,minimax_depth_limit,minimax_time_limit_s
63,random,minimax_h3,B,A,0,B,37,11,-26,35,18,17,0.08559862500987947,0.00016712307115085423,0.004755479167215526,9.83076889122672e-06,18,0,558,0,85,0,3.0,0.0,3,0.0
64,random,minimax_h3,B,A,0,B,31,17,-14,15,8,7,0.0578647920046933,8.304096991196275e-05,0.0072330990005866624,1.1862995701708964e-05,8,0,301,0,46,0,3.0,0.0,3,0.0
65,random,minimax_h3,B,A,0,B,38,10,-28,36,18,18,0.1197363751125522,0.0002042920095846057,0.006652020839586233,1.1349556088033649e-05,18,0,626,0,91,0,3.0,0.0,3,0.0
66,random,minimax_h3,B,A,0,B,48,0,-48,9,5,4,0.05539254302857444,4.695897223427892e-05,0.011078508605714887,1.173974305856973e-05,5,0,186,0,31,0,3.0,0.0,3,0.0
67,random,minimax_h3,B,A,0,B,46,2,-44,40,20,20,0.1154830859741196,0.00019970600260421634,0.00577415429870598,9.985300130210817e-06,20,0,489,0,70,0,3.0,0.0,3,0.0
68,random,minimax_h3,B,A,0,B,36,12,-24,15,8,7,0.05384866695385426,8.825105032883584e-05,0.006731083369231783,1.2607292904119407e-05,8,0,276,0,47,0,3.0,0.0,3,0.0
69,random,minimax_h3,B,A,0,B,30,18,-12,13,7,6,0.03909699997166172,6.999901961535215e-05,0.005585285710237388,1.1666503269225359e-05,7,0,174,0,29,0,3.0,0.0,3,0.0
70,random,minimax_h3,B,A,0,B,39,9,-30,24,12,12,0.11485924798762426,0.00018895900575444102,0.009571603998968689,1.5746583812870085e-05,12,0,423,0,64,0,3.0,0.0,3,0.0
71,random,minimax_h3,B,A,0,B,39,9,-30,29,15,14,0.16230187503970228,0.00023583503207191825,0.010820125002646818,1.6845359433708446e-05,15,0,547,0,80,0,3.0,0.0,3,0.0
72,random,minimax_h3,B,A,0,B,40,8,-32,34,17,17,0.07771253798273392,0.00012654098100028932,0.00457132576369023,7.443587117664078e-06,17,0,461,0,71,0,3.0,0.0,3,0.0
